nominal,data,curs (manat),curs(USA)
1,2022-12-31,41.3750,70.3375
1,2022-12-30,42.3399,71.9778
1,2022-12-29,41.9565,71.3261
1,2022-12-28,41.1380,69.9346
1,2022-12-27,40.2639,68.4487
1,2022-12-24,40.3976,68.6760
1,2022-12-23,42.4298,72.1306
1,2022-12-22,41.4856,70.5256
1,2022-12-21,40.5904,69.0037
1,2022-12-20,39.0279,66.3474
1,2022-12-17,38.0046,64.6078
1,2022-12-16,37.8244,64.3015
1,2022-12-15,37.2700,63.3590
1,2022-12-14,37.1835,63.2120
1,2022-12-13,36.9220,62.7674
1,2022-12-10,36.6949,62.3813
1,2022-12-09,36.8072,62.5722
1,2022-12-08,37.0219,62.9372
1,2022-12-07,37.0061,62.9103
1,2022-12-06,36.5794,62.1849
1,2022-12-03,36.3382,61.7749
1,2022-12-02,35.9694,61.1479
1,2022-12-01,35.8119,60.8803
1,2022-11-30,35.9260,61.0742
1,2022-11-29,35.7365,60.7520
1,2022-11-26,35.5763,60.4797
1,2022-11-25,35.5215,60.3866
1,2022-11-24,35.5908,60.5043
1,2022-11-23,35.6804,60.6566
1,2022-11-22,35.7282,60.7379
1,2022-11-19,35.5142,60.3741
1,2022-11-18,35.5232,60.3894
1,2022-11-17,35.4991,60.3484
1,2022-11-16,35.4774,60.3116
1,2022-11-15,35.5284,60.3982
1,2022-11-12,35.4223,60.2179
1,2022-11-11,36.0255,61.2434
1,2022-11-10,35.9183,61.0611
1,2022-11-09,35.8691,60.9774
1,2022-11-08,36.0216,61.2367
1,2022-11-04,36.5268,62.0955
1,2022-11-03,36.2456,61.6175
1,2022-11-02,36.1338,61.4275
1,2022-11-01,36.2488,61.6229
1,2022-10-29,36.1966,61.5343
1,2022-10-28,36.0935,61.3589
1,2022-10-27,36.1339,61.4277
1,2022-10-26,36.0780,61.3326
1,2022-10-25,35.9782,61.1629
1,2022-10-22,35.9975,61.1958
1,2022-10-21,36.1775,61.5018
1,2022-10-20,36.2297,61.5905
1,2022-10-19,36.2960,61.7032
1,2022-10-18,36.3314,61.7634
1,2022-10-15,37.0916,63.0558
1,2022-10-14,37.3481,63.4917
1,2022-10-13,37.5035,63.7559
1,2022-10-12,37.4612,63.6840
1,2022-10-11,36.6545,62.3126
1,2022-10-08,36.0279,61.2475
1,2022-10-07,35.4432,60.2534
1,2022-10-06,34.9437,59.4043
1,2022-10-05,34.5831,58.7913
1,2022-10-04,33.8626,57.5664
1,2022-10-01,32.5286,55.2987
1,2022-09-30,33.7724,57.4130
1,2022-09-29,34.3815,58.4485
1,2022-09-28,34.2209,58.1756
1,2022-09-27,34.1171,57.9990
1,2022-09-24,34.1768,58.1006
1,2022-09-23,35.1952,59.8318
1,2022-09-22,35.8050,60.8685
1,2022-09-21,35.3034,60.0158
1,2022-09-20,35.3919,60.1662
1,2022-09-17,35.3127,60.0316
1,2022-09-16,35.0978,59.6663
1,2022-09-15,35.1618,59.7751
1,2022-09-14,35.3339,60.0676
1,2022-09-13,35.5628,60.4568
1,2022-09-10,35.5704,60.4696
1,2022-09-09,35.7653,60.8010
1,2022-09-08,35.9891,61.1814
1,2022-09-07,35.7967,60.8544
1,2022-09-06,35.8255,60.9033
1,2022-09-03,35.5125,60.3713
1,2022-09-02,35.4335,60.2370
1,2022-09-01,35.4345,60.2386
1,2022-08-31,35.5104,60.3677
1,2022-08-30,35.5080,60.3636
1,2022-08-27,35.3485,60.0924
1,2022-08-26,35.1588,59.7699
1,2022-08-25,35.2926,59.9974
1,2022-08-24,35.2331,59.8963
1,2022-08-23,35.1423,59.7419
1,2022-08-20,34.7836,59.1321
1,2022-08-19,35.2688,59.9570
1,2022-08-18,35.7384,60.7552
1,2022-08-17,36.1322,61.4247
1,2022-08-16,36.1028,61.3747
1,2022-08-13,35.8231,60.8993
1,2022-08-12,35.7531,60.6229
1,2022-08-11,35.6536,60.4542
1,2022-08-10,35.6106,60.3814
1,2022-08-09,35.5723,60.3164
1,2022-08-06,35.5115,60.3696
1,2022-08-05,35.4459,60.2580
1,2022-08-04,35.4338,60.2374
1,2022-08-03,35.3879,60.1595
1,2022-08-02,36.5004,62.0506
1,2022-07-30,36.0648,61.3101
1,2022-07-29,35.4136,60.2031
1,2022-07-28,35.4234,60.2198
1,2022-07-27,34.5062,58.6605
1,2022-07-26,33.9895,57.7821
1,2022-07-23,33.7598,57.3917
1,2022-07-22,33.2225,56.4783
1,2022-07-21,32.2642,54.8491
1,2022-07-20,32.6100,55.4370
1,2022-07-19,33.2715,56.5616
1,2022-07-16,34.0190,57.8323
1,2022-07-15,34.2687,58.2568
1,2022-07-14,34.4307,58.5322
1,2022-07-13,34.6201,58.8541
1,2022-07-12,36.0615,61.3045
1,2022-07-09,36.0391,61.2664
1,2022-07-08,37.1428,63.1427
1,2022-07-07,37.0065,62.9110
1,2022-07-06,34.4187,58.5118
1,2022-07-05,32.4034,55.0858
1,2022-07-02,31.6280,53.7676
1,2022-07-01,30.8896,52.5123
1,2022-06-30,30.0929,51.1580
1,2022-06-29,31.1588,52.9699
1,2022-06-28,31.3906,53.3641
1,2022-06-25,31.3667,53.3234
1,2022-06-24,31.3869,53.3578
1,2022-06-23,31.3405,53.2788
1,2022-06-22,32.1812,54.7081
1,2022-06-21,33.0428,56.1727
1,2022-06-18,33.3589,56.7101
1,2022-06-17,33.4524,56.8691
1,2022-06-16,33.3308,56.6624
1,2022-06-15,33.5839,57.0926
1,2022-06-11,33.9871,57.7780
1,2022-06-10,34.3468,58.3895
1,2022-06-09,35.4284,60.2282
1,2022-06-08,35.8568,60.9565
1,2022-06-07,35.9467,61.1094
1,2022-06-04,36.4505,61.9659
1,2022-06-03,36.2206,61.5750
1,2022-06-02,36.1608,61.4733
1,2022-06-01,36.2394,61.6069
1,2022-05-31,37.1162,63.0975
1,2022-05-28,39.0605,66.4029
1,2022-05-27,36.4997,62.0495
1,2022-05-26,33.1174,56.2996
1,2022-05-25,33.5112,56.9690
1,2022-05-24,34.2404,58.2087
1,2022-05-21,34.6389,58.8862
1,2022-05-20,36.7077,62.4031
1,2022-05-19,37.3908,63.5643
1,2022-05-18,37.3781,63.5428
1,2022-05-17,37.3203,63.4445
1,2022-05-14,37.5176,63.7799
1,2022-05-13,38.7009,65.7916
1,2022-05-12,40.4935,68.8389
1,2022-05-07,39.6378,67.3843
1,2022-05-06,38.9634,66.2378
1,2022-05-05,40.8329,69.4160
1,2022-04-30,41.7786,71.0237
1,2022-04-29,42.5266,72.2953
1,2022-04-28,42.8685,72.8764
1,2022-04-27,42.7699,72.7089
1,2022-04-26,43.1536,73.3611
1,2022-04-23,43.2382,73.5050
1,2022-04-22,44.1171,74.9990
1,2022-04-21,45.3417,77.0809
1,2022-04-20,46.4875,79.0287
1,2022-04-19,46.7370,79.4529
1,2022-04-16,47.0845,80.0437
1,2022-04-15,47.8165,81.2880
1,2022-04-14,46.9689,79.8471
1,2022-04-13,46.8396,79.6274
1,2022-04-12,46.5645,79.1596
1,2022-04-09,44.0295,74.8501
1,2022-04-08,44.8557,76.2547
1,2022-04-07,48.5860,82.5962
1,2022-04-06,49.0306,83.3520
1,2022-04-05,49.1725,83.5932
1,2022-04-02,49.2029,83.4285
1,2022-04-01,49.1455,83.4097
1,2022-03-31,49.5609,84.0851
1,2022-03-30,50.8872,86.2843
1,2022-03-29,55.2680,93.7125
1,2022-03-26,56.4110,95.6618
1,2022-03-25,56.6375,96.0458
1,2022-03-24,60.8337,103.1618
1,2022-03-23,61.3717,104.0741
1,2022-03-22,61.8212,104.6819
1,2022-03-19,61.3071,103.9524
1,2022-03-18,61.8077,104.8012
1,2022-03-17,63.7701,108.0521
1,2022-03-16,65.7092,111.4823
1,2022-03-15,67.9384,115.1963
1,2022-03-12,68.8557,116.7517
1,2022-03-11,70.9946,120.3785
1,2022-03-10,68.2851,116.0847
1,2022-03-06,62.2792,105.8124
1,2022-03-05,62.2792,105.8124
1,2022-03-04,65.7778,111.7564
1,2022-03-03,60.7703,103.2487
1,2022-03-02,53.9998,91.7457
1,2022-03-01,55.0670,93.5589
1,2022-02-26,49.1751,83.5485
1,2022-02-25,51.1647,86.9288
1,2022-02-23,47.3334,80.4194
1,2022-02-22,45.1837,76.7671
1,2022-02-19,44.2897,75.7619
1,2022-02-18,44.5866,75.7527
1,2022-02-17,44.1519,75.0141
1,2022-02-16,44.8299,76.1660
1,2022-02-15,45.0713,76.5762
1,2022-02-12,44.1358,74.9867
1,2022-02-11,43.9812,74.7241
1,2022-02-10,44.0268,74.8015
1,2022-02-09,44.3227,75.3042
1,2022-02-08,44.2421,75.6806
1,2022-02-05,44.7622,76.0509
1,2022-02-04,45.1148,76.6501
1,2022-02-03,45.0176,76.4849
1,2022-02-02,45.3974,77.1302
1,2022-02-01,45.5975,77.4702
1,2022-01-29,45.8019,77.8174
1,2022-01-28,46.4667,78.9470
1,2022-01-27,46.4648,78.9437
1,2022-01-26,46.2873,78.6422
1,2022-01-25,45.5356,77.3649
1,2022-01-22,45.1385,76.6903
1,2022-01-21,44.9916,76.4408
1,2022-01-20,45.2441,76.8697
1,2022-01-19,44.9292,76.3347
1,2022-01-18,44.4525,76.0404
1,2022-01-15,44.5949,75.7668
1,2022-01-14,43.8897,74.5686
1,2022-01-13,43.8656,74.5277
1,2022-01-12,44.0468,74.8355
1,2022-01-11,44.2210,75.1315
1,2021-12-31,43.7273,74.2926
1,2021-12-30,43.3499,73.6514
1,2021-12-29,43.2583,73.4959
1,2021-12-28,43.1035,73.2329
1,2021-12-25,43.0775,73.1886
1,2021-12-24,43.1773,73.3583
1,2021-12-23,43.4315,73.7901
1,2021-12-22,43.1548,73.8206
1,2021-12-21,43.7285,74.2947
1,2021-12-18,43.3979,73.7330
1,2021-12-17,43.3024,73.5708
1,2021-12-16,43.4673,73.8510
1,2021-12-15,43.2430,73.4698
1,2021-12-14,43.2082,73.4107
1,2021-12-11,43.3231,73.6059
1,2021-12-10,43.3195,73.5998
1,2021-12-09,43.4640,73.8453
1,2021-12-08,43.6374,74.1399
1,2021-12-07,43.3604,73.6694
1,2021-12-04,43.4035,73.7426
1,2021-12-03,43.5925,74.0637
1,2021-12-02,43.5401,73.9746
1,2021-12-01,44.0804,74.8926
1,2021-11-30,44.1329,74.9818
1,2021-11-27,44.4893,75.5873
1,2021-11-26,43.9084,74.6004
1,2021-11-25,43.7743,74.3726
1,2021-11-24,44.0451,74.8327
1,2021-11-23,43.2317,73.4506
1,2021-11-20,42.8262,72.7617
1,2021-11-19,42.7323,72.6022
1,2021-11-18,42.8622,72.8228
1,2021-11-17,42.7047,72.5553
1,2021-11-16,42.5382,72.2724
1,2021-11-13,42.2671,71.8118
1,2021-11-12,41.9049,71.1964
1,2021-11-11,41.6098,70.6950
1,2021-11-10,41.9580,71.2866
1,2021-11-09,42.0232,71.3975
1,2021-11-04,42.0763,71.4876
1,2021-11-03,42.0708,71.4783
1,2021-11-02,41.8401,71.0863
1,2021-10-30,41.5068,70.5200
1,2021-10-29,41.5072,70.5207
1,2021-10-28,41.0891,69.8104
1,2021-10-27,40.9374,69.5526
1,2021-10-26,41.2799,70.1345
1,2021-10-23,41.7082,70.8623
1,2021-10-22,41.7836,70.9904
1,2021-10-21,41.8220,71.0555
1,2021-10-20,41.7701,70.9674
1,2021-10-19,41.8902,71.1714
1,2021-10-16,41.9288,71.2371
1,2021-10-15,42.2511,71.7846
1,2021-10-14,42.2941,71.8577
1,2021-10-13,42.3073,71.8801
1,2021-10-12,42.1644,71.6373
1,2021-10-09,42.3709,71.9882
1,2021-10-08,42.5459,72.2854
1,2021-10-07,42.7123,72.5682
1,2021-10-06,42.7125,72.5686
1,2021-10-05,42.9217,72.9239
1,2021-10-02,42.9202,72.9215
1,2021-10-01,42.7688,72.6642
1,2021-09-30,42.8257,72.7608
1,2021-09-29,42.6770,72.5083
1,2021-09-28,42.7671,72.6613
1,2021-09-25,42.9712,73.0081
1,2021-09-24,42.8043,72.7245
1,2021-09-23,42.8962,72.8806
1,2021-09-22,43.0881,73.2067
1,2021-09-21,43.1616,73.3315
1,2021-09-18,42.7076,72.5602
1,2021-09-17,42.6327,72.4329
1,2021-09-16,42.8793,72.8520
1,2021-09-15,42.7999,72.7171
1,2021-09-14,43.0160,73.0841
1,2021-09-11,42.8252,72.7600
1,2021-09-10,43.0424,73.1290
1,2021-09-09,43.2267,73.4421
1,2021-09-08,43.0788,73.1909
1,2021-09-07,42.9393,72.9538
1,2021-09-04,42.8808,72.8545
1,2021-09-03,42.8776,72.8491
1,2021-09-02,43.0790,73.1912
1,2021-09-01,43.1301,73.2781
1,2021-08-31,43.3045,73.5744
1,2021-08-28,43.5471,73.9866
1,2021-08-27,43.5496,73.9908
1,2021-08-26,43.4036,73.7428
1,2021-08-25,43.5235,73.9465
1,2021-08-24,43.5942,74.0666
1,2021-08-21,43.7693,74.3640
1,2021-08-20,43.6435,74.1503
1,2021-08-19,43.2391,73.4633
1,2021-08-18,43.2462,73.4753
1,2021-08-17,43.1972,73.3920
1,2021-08-14,43.2443,73.4721
1,2021-08-13,43.3002,73.5671
1,2021-08-12,43.5371,73.9695
1,2021-08-11,43.3174,73.5962
1,2021-08-10,43.2653,73.5078
1,2021-08-07,43.0432,73.1304
1,2021-08-06,43.0653,73.1680
1,2021-08-05,42.8403,72.7857
1,2021-08-04,42.8913,72.8724
1,2021-08-03,42.9756,73.0156
1,2021-07-31,43.0481,73.1388
1,2021-07-30,43.0785,73.1904
1,2021-07-29,43.3248,73.6088
1,2021-07-28,43.4650,73.8471
1,2021-07-27,43.6127,74.0980
1,2021-07-24,43.4175,73.7663
1,2021-07-23,43.3752,73.6945
1,2021-07-22,43.8462,74.4947
1,2021-07-21,43.8440,74.4910
1,2021-07-20,43.7589,74.3463
1,2021-07-17,43.6525,74.1656
1,2021-07-16,43.6843,74.2197
1,2021-07-15,43.6278,74.1236
1,2021-07-14,43.5897,74.0589
1,2021-07-13,43.9280,74.6336
1,2021-07-10,43.8302,74.4675
1,2021-07-09,44.2585,75.1952
1,2021-07-08,43.5892,74.0580
1,2021-07-07,43.1230,73.2660
1,2021-07-06,43.1748,73.3540
1,2021-07-03,43.3299,73.6175
1,2021-07-02,42.9127,72.9086
1,2021-07-01,42.8036,72.7234
1,2021-06-30,42.5970,72.3723
1,2021-06-29,42.4825,72.1777
1,2021-06-26,42.4776,72.1694
1,2021-06-25,42.5697,72.3260
1,2021-06-24,42.7705,72.6671
1,2021-06-23,43.0642,73.1661
1,2021-06-22,43.0834,73.1987
1,2021-06-19,42.5083,72.2216
1,2021-06-18,42.6750,72.5048
1,2021-06-17,42.3969,72.0323
1,2021-06-16,42.2789,71.8318
1,2021-06-12,42.1893,71.6797
1,2021-06-11,42.4941,72.1974
1,2021-06-10,42.1340,72.0829
1,2021-06-09,42.8638,72.8256
1,2021-06-08,42.6338,72.9294
1,2021-06-05,43.1266,73.2721
1,2021-06-04,43.1216,73.2636
1,2021-06-03,43.2595,73.4979
1,2021-06-02,43.1084,73.2411
1,2021-06-01,42.8484,73.2965
1,2021-05-29,43.3119,73.5870
1,2021-05-28,43.2360,73.4580
1,2021-05-27,43.2453,73.4737
1,2021-05-26,43.1997,73.3963
1,2021-05-25,43.2764,73.5266
1,2021-05-22,43.3080,73.5803
1,2021-05-21,43.3200,73.6007
1,2021-05-20,43.3654,73.6778
1,2021-05-19,43.3780,73.6992
1,2021-05-18,43.4689,73.8537
1,2021-05-15,43.5531,73.9968
1,2021-05-14,43.7649,74.3566
1,2021-05-13,43.5786,74.0400
1,2021-05-12,43.6473,74.1567
1,2021-05-08,43.6358,74.1373
1,2021-05-07,43.8946,74.5770
1,2021-05-06,44.0622,74.8617
1,2021-05-05,44.2947,75.2567
1,2021-05-01,44.0524,74.8451
1,2021-04-30,43.7800,74.3823
1,2021-04-29,44.1077,74.9390
1,2021-04-28,44.1188,74.9578
1,2021-04-27,44.0071,74.7680
1,2021-04-24,44.1962,75.0893
1,2021-04-23,44.9804,76.4217
1,2021-04-22,45.2147,76.8198
1,2021-04-21,44.7413,76.0155
1,2021-04-20,44.8788,76.2491
1,2021-04-17,44.4694,75.5535
1,2021-04-16,45.3095,76.9808
1,2021-04-15,44.5454,75.6826
1,2021-04-14,45.4700,77.2535
1,2021-04-13,45.6212,77.5104
1,2021-04-10,45.4183,77.1657
1,2021-04-09,45.3803,77.1011
1,2021-04-08,45.7758,77.7730
1,2021-04-07,44.9560,76.3802
1,2021-04-06,45.0884,76.6052
1,2021-04-03,44.7754,76.0734
1,2021-04-02,44.6188,75.8073
1,2021-04-01,44.5187,75.6373
1,2021-03-31,44.5570,75.7023
1,2021-03-30,44.6314,75.8287
1,2021-03-27,44.5895,75.7576
1,2021-03-26,44.8347,76.1741
1,2021-03-25,44.8225,76.1535
1,2021-03-24,44.3546,75.3585
1,2021-03-23,43.9132,74.6085
1,2021-03-20,43.6368,74.1390
1,2021-03-19,43.3539,73.6582
1,2021-03-18,43.0264,73.1019
1,2021-03-17,42.9440,72.9619
1,2021-03-16,43.1028,73.2317
1,2021-03-13,43.2655,73.5081
1,2021-03-12,43.2605,73.4996
1,2021-03-11,43.5782,74.0393
1,2021-03-10,43.7104,74.2640
1,2021-03-06,43.8067,74.4275
1,2021-03-05,43.4293,73.7864
1,2021-03-04,43.2717,73.5187
1,2021-03-03,43.8938,74.5755
1,2021-03-02,43.5814,74.0448
1,2021-02-27,43.8124,74.4373
1,2021-02-26,43.2459,73.4747
1,2021-02-25,43.4098,73.7532
1,2021-02-21,43.5196,73.9833
1,2021-02-20,43.5384,73.9717
1,2021-02-19,43.4229,73.7755
1,2021-02-18,43.4178,73.7669
1,2021-02-17,43.1368,73.2895
1,2021-02-16,43.1484,73.3092
1,2021-02-13,43.5184,73.9378
1,2021-02-12,43.4125,73.7579
1,2021-02-11,43.4683,73.8526
1,2021-02-10,43.6252,74.1192
1,2021-02-09,43.7082,74.2602
1,2021-02-06,44.2088,75.1107
1,2021-02-05,44.5729,75.7293
1,2021-02-04,44.7793,76.0801
1,2021-02-03,44.6763,75.9051
1,2021-02-02,44.4410,75.5053
1,2021-01-30,44.8809,76.2527
1,2021-01-29,44.8413,76.1854
1,2021-01-28,44.1672,75.0400
1,2021-01-27,44.5176,75.6354
1,2021-01-26,44.0594,74.8569
1,2021-01-23,43.7678,74.3615
1,2021-01-22,43.1839,73.3694
1,2021-01-21,43.1754,73.3550
1,2021-01-20,43.3928,73.7243
1,2021-01-19,43.5394,73.9735
1,2021-01-16,43.2874,73.5453
1,2021-01-15,43.4350,73.7961
1,2021-01-14,43.2763,73.5264
1,2021-01-13,43.7118,74.2663
1,2021-01-12,43.8586,74.5157
1,2021-01-01,43.4819,73.8757
1,2020-12-31,43.4819,73.8757
1,2020-12-30,43.3530,73.6567
1,2020-12-29,43.3888,73.7175
1,2020-12-26,43.0797,73.6921
1,2020-12-25,44.0490,74.8392
1,2020-12-24,44.4127,75.4571
1,2020-12-23,44.3495,75.3498
1,2020-12-22,43.9506,74.6721
1,2020-12-19,43.1521,73.3155
1,2020-12-18,42.9536,72.9781
1,2020-12-17,43.2137,73.4201
1,2020-12-16,43.2285,73.4453
1,2020-12-15,42.9236,72.9272
1,2020-12-12,43.0368,73.1195
1,2020-12-11,43.3858,73.7124
1,2020-12-10,43.1464,73.3057
1,2020-12-09,43.3560,73.6618
1,2020-12-08,43.7025,74.2506
1,2020-12-05,43.7039,74.2529
1,2020-12-04,44.2611,75.1996
1,2020-12-03,44.5057,75.6151
1,2020-12-02,44.9207,76.3203
1,2020-12-01,44.8499,76.1999
1,2020-11-28,44.6497,75.8599
1,2020-11-27,44.4095,75.4518
1,2020-11-26,44.4218,75.4727
1,2020-11-25,44.6231,75.8146
1,2020-11-24,44.5909,75.7600
1,2020-11-21,44.7393,76.0120
1,2020-11-20,44.8868,76.2627
1,2020-11-19,44.6891,75.9268
1,2020-11-18,44.8811,76.2530
1,2020-11-17,45.2735,76.9197
1,2020-11-14,45.5128,77.3262
1,2020-11-13,45.3883,77.1148
1,2020-11-12,44.8543,76.2075
1,2020-11-11,44.9663,76.3978
1,2020-11-10,45.2922,76.9515
1,2020-11-07,45.4311,77.1875
1,2020-11-06,46.1777,78.4559
1,2020-11-04,47.0869,80.0006
1,2020-11-03,47.4249,80.5749
1,2020-10-31,46.6935,79.3323
1,2020-10-30,46.4214,78.8699
1,2020-10-29,45.6457,77.5520
1,2020-10-28,45.0004,76.4556
1,2020-10-27,44.9937,76.4443
1,2020-10-24,45.0069,76.4667
1,2020-10-23,45.3684,77.0809
1,2020-10-22,45.3397,77.0322
1,2020-10-21,45.7787,77.7780
1,2020-10-20,45.8647,77.9241
1,2020-10-17,45.8884,77.9644
1,2020-10-16,45.8776,77.9461
1,2020-10-15,45.4832,77.2759
1,2020-10-14,45.4888,77.2855
1,2020-10-13,45.3348,77.0239
1,2020-10-10,45.3375,77.0284
1,2020-10-09,45.8597,77.9157
1,2020-10-08,45.9636,78.0921
1,2020-10-07,46.2107,78.5119
1,2020-10-06,45.9848,78.1281
1,2020-10-03,45.9632,78.0915
1,2020-10-02,45.4840,77.2774
1,2020-10-01,46.3712,78.7847
1,2020-09-30,46.9008,79.6845
1,2020-09-29,46.3045,78.6713
1,2020-09-26,45.2145,76.8195
1,2020-09-25,45.4255,77.1780
1,2020-09-24,44.9408,76.3545
1,2020-09-23,44.8918,76.2711
1,2020-09-22,44.7546,76.0381
1,2020-09-19,44.1624,75.0319
1,2020-09-18,44.2579,75.1941
1,2020-09-17,44.1011,74.9278
1,2020-09-16,44.2545,75.1884
1,2020-09-15,43.9758,74.7148
1,2020-09-12,44.0786,74.8896
1,2020-09-11,44.4540,75.5274
1,2020-09-10,44.7742,76.0713
1,2020-09-09,44.7113,75.9645
1,2020-09-08,44.4915,75.5910
1,2020-09-05,44.2509,75.1823
1,2020-09-04,44.4191,75.4680
1,2020-09-03,43.4719,73.8588
1,2020-09-02,43.3107,73.5849
1,2020-09-01,43.4396,73.8039
1,2020-08-29,43.9307,74.6382
1,2020-08-28,44.2822,75.2354
1,2020-08-27,44.4602,75.5379
1,2020-08-26,43.8567,74.5126
1,2020-08-25,43.8013,74.4184
1,2020-08-22,43.6138,74.0999
1,2020-08-21,43.4203,73.7711
1,2020-08-20,43.1072,73.2392
1,2020-08-19,43.2208,73.4321
1,2020-08-18,42.9474,72.9676
1,2020-08-15,43.0934,73.2157
1,2020-08-14,43.3235,73.6067
1,2020-08-13,43.1048,73.2351
1,2020-08-12,43.0560,73.1522
1,2020-08-11,43.4226,73.7750
1,2020-08-08,43.3417,73.6376
1,2020-08-07,42.9898,73.0397
1,2020-08-06,43.1316,73.2806
1,2020-08-05,43.1905,73.3806
1,2020-08-04,43.6484,74.1586
1,2020-08-01,43.2172,73.4261
1,2020-07-31,43.1803,73.3633
1,2020-07-30,42.5161,72.2348
1,2020-07-29,42.3305,71.9196
1,2020-07-28,41.8430,71.5850
1,2020-07-25,42.1409,71.5974
1,2020-07-24,41.7675,70.9630
1,2020-07-23,41.6646,70.7881
1,2020-07-22,41.7697,70.9668
1,2020-07-21,42.3560,71.9628
1,2020-07-18,42.2095,71.7139
1,2020-07-17,41.9253,71.2310
1,2020-07-16,41.6715,70.7998
1,2020-07-15,41.8643,71.1275
1,2020-07-14,41.6409,70.7479
1,2020-07-11,41.9245,71.2298
1,2020-07-10,41.7187,70.8800
1,2020-07-09,41.9293,71.2379
1,2020-07-08,42.4790,72.1719
1,2020-07-07,41.9899,71.3409
1,2020-07-04,41.4949,70.4999
1,2020-07-03,41.5067,70.5198
1,2020-07-02,41.4604,70.4413
1,2020-07-01,41.4604,70.4413
1,2020-06-30,41.1720,69.9513
1,2020-06-27,40.6877,69.1284
1,2020-06-26,40.8864,69.4660
1,2020-06-25,40.5165,68.8376
1,2020-06-24,40.5165,68.8376
1,2020-06-23,40.6146,69.4835
1,2020-06-20,40.9491,69.5725
1,2020-06-19,40.9759,69.6180
1,2020-06-18,40.9562,69.4822
1,2020-06-17,41.1155,69.7524
1,2020-06-16,41.4943,70.3950
1,2020-06-12,40.7438,69.1219
1,2020-06-11,40.4470,68.6183
1,2020-06-10,40.4801,68.6745
1,2020-06-09,40.2666,68.3123
1,2020-06-06,40.4550,68.6319
1,2020-06-05,40.6809,69.0151
1,2020-06-04,40.2837,68.3413
1,2020-06-03,40.6620,68.9831
1,2020-06-02,41.0913,69.7114
1,2020-05-30,41.7047,70.7520
1,2020-05-29,41.9105,71.1012
1,2020-05-28,41.8883,71.0635
1,2020-05-27,41.9339,71.1408
1,2020-05-26,42.2023,71.5962
1,2020-05-23,42.3698,71.8804
1,2020-05-22,41.8061,70.9240
1,2020-05-21,42.2956,72.3381
1,2020-05-20,42.6713,72.3918
1,2020-05-19,42.6583,72.9798
1,2020-05-16,42.7903,73.2056
1,2020-05-15,43.2136,73.9298
1,2020-05-14,43.0102,73.5819
1,2020-05-13,43.2848,73.4326
1,2020-05-09,43.5441,73.8725
1,2020-05-08,43.3229,74.1169
1,2020-05-07,43.2382,73.9719
1,2020-05-01,42.8684,72.7263
1,2020-04-30,43.4361,73.6894
1,2020-04-29,43.9556,74.5706
1,2020-04-28,43.9116,74.4960
1,2020-04-25,44.0414,74.7163
1,2020-04-24,44.2847,75.1290
1,2020-04-23,45.4121,77.0416
1,2020-04-22,44.9491,76.2562
1,2020-04-21,44.0116,74.6657
1,2020-04-18,43.5863,73.9441
1,2020-04-17,44.0388,74.7119
1,2020-04-16,43.4509,73.7145
1,2020-04-15,43.2154,73.3150
1,2020-04-14,43.3389,73.5245
1,2020-04-11,43.4727,73.7515
1,2020-04-10,43.9758,74.6050
1,2020-04-09,44.6507,75.7499
1,2020-04-08,44.4769,75.4550
1,2020-04-07,45.0383,76.4074
1,2020-03-28,45.9330,77.7325
1,2020-03-27,46.5179,78.7223
1,2020-03-26,45.9687,77.7928
1,2020-03-25,46.5930,78.8493
1,2020-03-24,47.7938,80.8815
1,2020-03-21,46.1173,78.0443
1,2020-03-20,47.2485,80.1570
1,2020-03-19,45.5132,77.2131
1,2020-03-18,43.5541,73.8896
1,2020-03-17,43.3411,74.1262
1,2020-03-14,42.7926,73.1882
1,2020-03-13,43.6354,74.0274
1,2020-03-12,42.1291,71.4720
1,2020-03-11,42.4526,72.0208
1,2020-03-07,39.7981,67.5175
1,2020-03-06,39.0129,66.1854
1,2020-03-05,38.9498,66.0784
1,2020-03-04,39.1652,66.4437
1,2020-03-03,39.0966,66.3274
1,2020-02-29,39.4877,66.9909
1,2020-02-28,38.6736,65.6097
1,2020-02-27,38.6193,65.5177
1,2020-02-26,38.2678,64.9213
1,2020-02-22,37.9020,64.3008
1,2020-02-21,37.5722,63.7413
1,2020-02-20,37.5404,63.6873
1,2020-02-19,37.5890,63.7698
1,2020-02-18,37.3171,63.3085
1,2020-02-15,37.4027,63.4536
1,2020-02-14,37.4899,63.6016
1,2020-02-13,37.1630,63.0470
1,2020-02-12,37.6947,63.9490
1,2020-02-11,37.5896,63.7708
1,2020-02-08,37.4135,63.4720
1,2020-02-07,37.0160,62.7977
1,2020-02-06,37.2380,63.1742
1,2020-02-05,37.3912,63.4342
1,2020-02-04,37.6711,63.9091
1,2020-02-01,37.2169,63.1385
1,2020-01-31,37.1564,63.0359
1,2020-01-30,36.7777,62.3934
1,2020-01-29,37.0350,62.8299
1,2020-01-28,36.7451,62.3380
1,2020-01-25,36.4298,61.8031
1,2020-01-24,36.5172,61.9515
1,2020-01-23,36.4482,61.8343
1,2020-01-22,36.4605,61.8552
1,2020-01-21,36.2307,61.4654
1,2020-01-18,36.2707,61.5333
1,2020-01-17,36.2920,61.5694
1,2020-01-16,36.2115,61.4328
1,2020-01-15,36.2004,61.4140
1,2020-01-14,35.9254,60.9474
